StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,att1,att2,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_intent_pedestri,AC_4_intent_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_intent_driver,AC_4_intent_driver,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_random_pedestri,AC_4_random_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_random_driver,AC_4_random_driver,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,FL_4_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO
7/7/21 3:15,7/7/21 3:21,0,173.187.5.185,100,347,1,7/7/21 3:21,R_1Qg9DQbM7h56qDS,,,,,35.08369446,-80.66459656,anonymous,EN,2,2,,,,,,,,,,,,,,,0,100,100,100,100,100,0,100,0,0,100,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,43,6,,n/a,FL_9,,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_driver|donate_robodrive|volunteer_robodrive|protest_robodrive|soc_media_robodrive|likeminded_robodrive|nonlike_robodrive,,,,,,
7/7/21 3:16,7/7/21 3:21,0,67.143.192.1,100,262,1,7/7/21 3:21,R_2qE6MBBSCRcX6TG,,,,,32.30119324,-90.18340302,anonymous,EN,2,2,81,100,100,100,100,100,71,30,29,81,81,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,64,3,,Thanks for allowing me to participate.,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,intentional_pedestri|donate_robodrive|nonlike_robodrive|protest_robodrive|soc_media_robodrive|likeminded_robodrive|volunteer_robodrive,,,,,,,,,
7/7/21 3:19,7/7/21 3:21,0,75.185.181.160,100,102,1,7/7/21 3:21,R_3O1F3IuWceS1vg5,,,,,41.01879883,-81.61740112,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,85,90,92,82,85,71,76,82,86,94,62,2,2,,,,,,,,,,,,,,,2,,1,,42,2,,,FL_10,,,,,,,random_pedestri|blame_robocar|blame_robodrive|blame_noah,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_pedestri|likeminded_robodrive|protest_robodrive|soc_media_robodrive|volunteer_robodrive|nonlike_robodrive|donate_robodrive,,,
7/7/21 3:18,7/7/21 3:21,0,72.128.196.60,100,221,1,7/7/21 3:21,R_bjCVTKHPKhz5duh,,,,,42.66690063,-88.26300049,anonymous,EN,2,2,,,,,,,,,,,,,,,100,100,100,100,100,100,0,0,0,0,19,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,30,4,,,FL_9,,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_driver|volunteer_robodrive|likeminded_robodrive|protest_robodrive|nonlike_robodrive|donate_robodrive|soc_media_robodrive,,,,,,
7/7/21 3:21,7/7/21 3:22,0,72.186.77.41,100,85,1,7/7/21 3:22,R_datEIwt8pFdj2RX,,,,,28.06990051,-81.81069946,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,75,82,73,82,72,81,73,82,82,81,81,1,1,1,,1,,33,6,,None,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_driver|soc_media_robodrive|nonlike_robodrive|volunteer_robodrive|likeminded_robodrive|donate_robodrive|protest_robodrive
7/7/21 3:20,7/7/21 3:23,0,72.229.232.155,100,163,1,7/7/21 3:23,R_Ad50UhhYplKGUCJ,,,,,40.76089478,-73.91149902,anonymous,EN,2,2,,,,,,,,,,,,,,,50,50,50,84,50,50,1,65,72,89,62,64,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,28,5,,,FL_9,,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_driver|volunteer_robodrive|protest_robodrive|likeminded_robodrive|nonlike_robodrive|soc_media_robodrive|donate_robodrive,,,,,,
7/7/21 3:20,7/7/21 3:23,0,72.24.196.109,100,175,1,7/7/21 3:23,R_2arWdngcusTZdMF,,,,,33.64649963,-96.61319733,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,51,19,9,0,0,0,0,0,61,0,2,2,,,,,,,,,,,,,,,2,,1,,50,3,,None.,FL_10,,,,,,,random_pedestri|blame_noah|blame_robocar|blame_robodrive,random_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,random_pedestri|donate_robodrive|protest_robodrive|likeminded_robodrive|soc_media_robodrive|volunteer_robodrive|nonlike_robodrive,,,
7/7/21 3:21,7/7/21 3:23,0,108.30.35.55,100,120,1,7/7/21 3:23,R_x6h0bhulKa0j1dv,,,,,40.69140625,-73.37280273,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,100,78,30,50,2,10,5,60,84,25,2,1,2,,1,,34,5,,,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_driver|likeminded_robodrive|nonlike_robodrive|volunteer_robodrive|protest_robodrive|donate_robodrive|soc_media_robodrive
7/7/21 3:20,7/7/21 3:23,0,50.32.132.56,100,183,1,7/7/21 3:23,R_3mluXv7IPPDXrAn,,,,,41.53489685,-75.94719696,anonymous,EN,2,2,20,100,100,100,100,100,80,80,80,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,44,5,,Everything was fine,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_pedestri|volunteer_robodrive|protest_robodrive|likeminded_robodrive|nonlike_robodrive|donate_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 3:21,7/7/21 3:23,0,192.181.162.135,100,157,1,7/7/21 3:23,R_2uVDj1k3co939uK,,,,,39.3480072,-84.11630249,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,55,33,0,0,0,0,0,6,71,63,2,1,2,,1,,27,5,,no,FL_11,,,,,,,,,,random_driver|blame_robocar|blame_noah|blame_robodrive,random_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_driver|soc_media_robodrive|volunteer_robodrive|likeminded_robodrive|donate_robodrive|nonlike_robodrive|protest_robodrive
7/7/21 3:22,7/7/21 3:24,0,99.56.2.67,100,100,1,7/7/21 3:24,R_AF0pBdbA1lTC8CZ,,,,,33.97329712,-84.22309875,anonymous,EN,2,2,,,,,,,,,,,,,,,54,99,92,91,97,100,0,0,8,34,66,39,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,30,6,,,FL_9,,,,intentional_driver|blame_robodrive|blame_robocar|blame_noah,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_driver|soc_media_robodrive|protest_robodrive|likeminded_robodrive|donate_robodrive|volunteer_robodrive|nonlike_robodrive,,,,,,
7/7/21 3:22,7/7/21 3:24,0,98.17.168.158,100,126,1,7/7/21 3:24,R_eafr314r1yZAzE5,,,,,31.72270203,-83.25589752,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,100,100,100,100,100,50,25,50,100,100,25,2,2,,,,,,,,,,,,,,,2,,1,,32,4,,Nope!,FL_10,,,,,,,random_pedestri|blame_robocar|blame_robodrive|blame_noah,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_pedestri|donate_robodrive|soc_media_robodrive|protest_robodrive|nonlike_robodrive|volunteer_robodrive|likeminded_robodrive,,,
7/7/21 3:21,7/7/21 3:24,0,5.181.234.77,100,180,1,7/7/21 3:24,R_0IEzZbiVvVqISKl,,,,,40.71569824,-74,anonymous,EN,2,2,80,19,71,40,29,72,79,69,72,74,69,52,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,35,5,,engaging,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_pedestri|protest_robodrive|volunteer_robodrive|donate_robodrive|likeminded_robodrive|nonlike_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 3:24,7/7/21 3:26,0,73.210.31.225,100,106,1,7/7/21 3:26,R_3FKlEzpcyVWrEOt,,,,,42.29139709,-89.11519623,anonymous,EN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/21 3:23,7/7/21 3:26,0,204.9.17.22,100,204,1,7/7/21 3:26,R_3ee4HjFs00uhXjb,,,,,33.7756958,-111.7891006,anonymous,EN,2,2,,,,,,,,,,,,,,,71,0,100,91,92,81,0,0,0,0,90,19,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,57,5,,,FL_9,,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_driver|soc_media_robodrive|nonlike_robodrive|donate_robodrive|protest_robodrive|likeminded_robodrive|volunteer_robodrive,,,,,,
7/7/21 3:26,7/7/21 3:27,0,141.149.57.200,100,73,1,7/7/21 3:27,R_2wFAh35I1puVmIA,,,,,40.60020447,-74.14689636,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,71,69,48,27,65,61,86,64,66,82,43,2,1,2,,1,,28,6,,,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_driver|soc_media_robodrive|nonlike_robodrive|donate_robodrive|volunteer_robodrive|protest_robodrive|likeminded_robodrive
7/7/21 3:23,7/7/21 3:27,0,98.29.204.85,100,239,1,7/7/21 3:27,R_2QK6S2AzX22JGmI,,,,,39.78379822,-84.23750305,anonymous,EN,2,2,100,100,100,100,100,100,76,77,81,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,53,5,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_pedestri|soc_media_robodrive|likeminded_robodrive|donate_robodrive|nonlike_robodrive|volunteer_robodrive|protest_robodrive,,,,,,,,,
7/7/21 3:26,7/7/21 3:28,0,64.130.155.103,100,139,1,7/7/21 3:28,R_2cqqp9JBoa0fkV3,,,,,36.99040222,-85.92389679,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,47,100,0,11,30,22,100,100,100,2,2,2,,1,,,6,,"I actually couldn't remember who the robo car killed, I knew it was a person.",FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_driver|volunteer_robodrive|nonlike_robodrive|soc_media_robodrive|donate_robodrive|protest_robodrive|likeminded_robodrive
7/7/21 3:27,7/7/21 3:29,0,71.227.121.66,100,132,1,7/7/21 3:29,R_3lJuxHqCnmOxHtL,,,,,42.21960449,-83.604599,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,90,98,74,93,91,17,19,18,17,72,50,2,2,,,,,,,,,,,,,,,2,,1,,52,5,,,FL_10,,,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_pedestri|likeminded_robodrive|soc_media_robodrive|volunteer_robodrive|protest_robodrive|donate_robodrive|nonlike_robodrive,,,
7/7/21 3:25,7/7/21 3:29,0,68.32.3.152,100,278,1,7/7/21 3:29,R_3KuPDsGwppOQUnx,,,,,42.51800537,-83.1576004,anonymous,EN,2,2,,,,,,,,,,,,,,,48,51,100,100,99,93,69,0,85,73,0,77,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,35,6,,,FL_9,,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,intentional_driver|likeminded_robodrive|volunteer_robodrive|protest_robodrive|soc_media_robodrive|nonlike_robodrive|donate_robodrive,,,,,,
7/7/21 3:29,7/7/21 3:30,0,172.3.205.121,100,58,1,7/7/21 3:30,R_2rC1lGWb9qITZ3C,,,,,37.8065033,-85.459198,anonymous,EN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/21 3:28,7/7/21 3:30,0,65.78.109.183,100,137,1,7/7/21 3:30,R_1FM8mvpLFFqCYg9,,,,,40.59950256,-75.376297,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,100,100,100,0,0,0,29,66,57,2,2,,,,,,,,,,,,,,,1,,1,,43,7,,I do not have any comments.,FL_10,,,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_pedestri|nonlike_robodrive|protest_robodrive|volunteer_robodrive|likeminded_robodrive|soc_media_robodrive|donate_robodrive,,,
7/7/21 3:28,7/7/21 3:30,0,206.195.93.25,100,120,1,7/7/21 3:30,R_T1O8F7AiwTUDTK9,,,,,33.73869324,-78.97619629,anonymous,EN,2,2,0,70,100,50,50,70,0,0,0,30,20,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,30,4,,,FL_8,intentional_pedestri|blame_robodrive|blame_robocar|blame_noah,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_pedestri|likeminded_robodrive|nonlike_robodrive|volunteer_robodrive|soc_media_robodrive|protest_robodrive|donate_robodrive,,,,,,,,,
7/7/21 3:27,7/7/21 3:30,0,75.164.33.36,100,173,1,7/7/21 3:30,R_2f7LuLbjQjfBYDq,,,,,45.51730347,-122.639801,anonymous,EN,2,2,75,0,85,90,70,90,5,10,2,1,50,30,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,51,5,,,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_pedestri|volunteer_robodrive|likeminded_robodrive|soc_media_robodrive|nonlike_robodrive|donate_robodrive|protest_robodrive,,,,,,,,,
7/7/21 3:29,7/7/21 3:30,0,172.58.171.32,100,91,1,7/7/21 3:30,R_svRhZv2ws3Wrd3r,,,,,28.65240479,-81.48970032,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,73,76,69,77,51,33,41,49,40,33,65,2,2,,,,,,,,,,,,,,,1,,1,,34,5,,,FL_10,,,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_pedestri|volunteer_robodrive|donate_robodrive|nonlike_robodrive|soc_media_robodrive|protest_robodrive|likeminded_robodrive,,,
7/7/21 3:28,7/7/21 3:30,0,136.37.19.43,100,145,1,7/7/21 3:30,R_1QylWABH9G1zpHm,,,,,39.05369568,-94.59059906,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,40,50,0,0,0,0,0,0,0,10,10,2,1,2,,1,,39,6,,,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,random_driver|volunteer_robodrive|donate_robodrive|protest_robodrive|nonlike_robodrive|likeminded_robodrive|soc_media_robodrive
7/7/21 3:27,7/7/21 3:31,0,104.4.242.207,100,268,1,7/7/21 3:31,R_2xz2KHWdX8c9rrh,,,,,37.8065033,-85.459198,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,99,100,29,51,18,13,39,3,29,8,13,3,2,,,,,,,,,,,,,,,2,,1,,55,5,,,FL_10,,,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_pedestri|volunteer_robodrive|soc_media_robodrive|nonlike_robodrive|protest_robodrive|likeminded_robodrive|donate_robodrive,,,
7/7/21 3:25,7/7/21 3:32,0,98.172.255.144,100,411,1,7/7/21 3:32,R_0NcqwpgxgiRmVYB,,,,,36.32269287,-95.59760284,anonymous,EN,2,2,81,62,100,90,100,100,65,62,100,52,77,15,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,48,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_pedestri|protest_robodrive|soc_media_robodrive|volunteer_robodrive|nonlike_robodrive|likeminded_robodrive|donate_robodrive,,,,,,,,,
7/7/21 3:28,7/7/21 3:32,0,70.175.34.170,100,222,1,7/7/21 3:32,R_2w7tY3e1C68AeRh,,,,,36.11500549,-115.2164993,anonymous,EN,2,2,49,71,70,70,54,51,0,0,0,20,50,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,,28,6,,I need a lot more context for the situation,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_pedestri|protest_robodrive|nonlike_robodrive|likeminded_robodrive|soc_media_robodrive|donate_robodrive|volunteer_robodrive,,,,,,,,,
7/7/21 3:28,7/7/21 3:32,0,24.117.49.58,100,225,1,7/7/21 3:32,R_3kFXhonAWJNUtX3,,,,,43.65020752,-116.4342957,anonymous,EN,2,2,,,,,,,,,,,,,,,9,80,83,50,49,51,17,21,15,18,25,19,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,31,4,,,FL_9,,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_driver|likeminded_robodrive|protest_robodrive|donate_robodrive|nonlike_robodrive|soc_media_robodrive|volunteer_robodrive,,,,,,
7/7/21 3:28,7/7/21 3:32,0,76.84.51.245,100,270,1,7/7/21 3:32,R_RVIEauvTdOvQlq1,,,,,40.85139465,-96.71389771,anonymous,EN,2,2,,,,,,,,,,,,,,,25,0,100,75,50,50,0,0,0,10,25,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,48,4,,,FL_9,,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_driver|donate_robodrive|likeminded_robodrive|nonlike_robodrive|soc_media_robodrive|protest_robodrive|volunteer_robodrive,,,,,,
7/7/21 3:23,7/7/21 3:33,0,47.148.114.53,100,563,1,7/7/21 3:33,R_1mID9oD7gCi87Gp,,,,,33.86650085,-118.066803,anonymous,EN,2,2,,,,,,,,,,,,,,,70,75,91,80,70,60,0,10,0,0,40,50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,50,4,,Thank you for the opportunity to assist you. I wonder if driverless cars will all be programmed like this.,FL_9,,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,intentional_driver|nonlike_robodrive|volunteer_robodrive|donate_robodrive|soc_media_robodrive|protest_robodrive|likeminded_robodrive,,,,,,
7/7/21 3:23,7/7/21 3:33,0,108.31.149.165,100,591,1,7/7/21 3:33,R_3kGvDsXP2NklyuN,,,,,38.85339355,-76.88929749,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,0,100,100,51,51,51,51,100,100,2,2,,,,,,,,,,,,,,,1,,2,,41,2,,This was interesting.,FL_10,,,,,,,random_pedestri|blame_robocar|blame_robodrive|blame_noah,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_pedestri|nonlike_robodrive|protest_robodrive|volunteer_robodrive|soc_media_robodrive|likeminded_robodrive|donate_robodrive,,,
7/7/21 3:25,7/7/21 3:34,0,207.244.71.81,100,515,1,7/7/21 3:34,R_3Hv2m9Qylys6FNx,,,,,39.01570129,-77.00849915,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/21 3:32,7/7/21 3:34,0,47.152.48.223,100,76,1,7/7/21 3:34,R_pagMuFN63z2N8hX,,,,,34.12109375,-117.436203,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,86,67,75,65,86,84,38,66,48,68,58,3,3,1,,1,,34,5,,,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_driver|volunteer_robodrive|protest_robodrive|soc_media_robodrive|likeminded_robodrive|nonlike_robodrive|donate_robodrive
7/7/21 3:31,7/7/21 3:35,0,69.141.169.134,100,209,1,7/7/21 3:35,R_3D1FmSnx1GfLzvs,,,,,39.85209656,-74.9641037,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,82,81,60,23,31,12,10,5,62,100,100,2,2,,,,,,,,,,,,,,,2,,1,,27,6,,,FL_10,,,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_pedestri|donate_robodrive|soc_media_robodrive|volunteer_robodrive|nonlike_robodrive|likeminded_robodrive|protest_robodrive,,,
7/7/21 3:34,7/7/21 3:35,0,99.155.202.109,100,73,1,7/7/21 3:35,R_2DZihwVyaibANVQ,,,,,33.15750122,-96.49490356,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,52,99,97,100,96,26,50,94,25,51,50,2,2,,,,,,,,,,,,,,,2,,1,,46,5,,none,FL_10,,,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_pedestri|volunteer_robodrive|nonlike_robodrive|protest_robodrive|donate_robodrive|soc_media_robodrive|likeminded_robodrive,,,
7/7/21 3:34,7/7/21 3:36,0,75.72.25.238,100,139,1,7/7/21 3:36,R_Pzx9AFBcISUKfN7,,,,,44.87690735,-93.25350189,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,64,0,11,0,5,0,11,17,23,12,1,2,,,,,,,,,,,,,,,1,,1,,25,5,,,FL_10,,,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_pedestri|donate_robodrive|nonlike_robodrive|volunteer_robodrive|likeminded_robodrive|soc_media_robodrive|protest_robodrive,,,
7/7/21 3:33,7/7/21 3:37,0,107.219.233.213,100,191,1,7/7/21 3:37,R_30odjDoumzSSY7I,,,,,34.11079407,-81.19499969,anonymous,EN,2,2,,,,,,,,,,,,,,,27,39,86,89,91,95,33,21,11,40,25,27,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,42,3,,,FL_9,,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_driver|likeminded_robodrive|donate_robodrive|nonlike_robodrive|protest_robodrive|soc_media_robodrive|volunteer_robodrive,,,,,,
7/7/21 3:31,7/7/21 3:37,0,98.248.190.58,100,327,1,7/7/21 3:37,R_6QFKPew01JctJ5f,,,,,38.34669495,-121.9519043,anonymous,EN,2,2,80,92,91,80,70,0,0,0,0,0,60,70,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,59,5,,No,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,intentional_pedestri|nonlike_robodrive|volunteer_robodrive|likeminded_robodrive|soc_media_robodrive|protest_robodrive|donate_robodrive,,,,,,,,,
7/7/21 3:35,7/7/21 3:37,0,73.131.133.185,100,131,1,7/7/21 3:37,R_3p3TJSGfM2S4w0q,,,,,33.05799866,-80.01010132,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,0,0,0,0,0,0,0,50,61,2,1,1,,1,,32,4,,,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_driver|soc_media_robodrive|donate_robodrive|volunteer_robodrive|nonlike_robodrive|likeminded_robodrive|protest_robodrive
7/7/21 3:33,7/7/21 3:37,0,71.195.51.21,100,221,1,7/7/21 3:37,R_2fiIILS7yuJzTZS,,,,,45.08000183,-93.02269745,anonymous,EN,2,2,,,,,,,,,,,,,,,75,0,10,0,0,0,0,0,0,10,50,65,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,32,3,,"I could only assume the driver bought the car knowing this was the case, therefore... he is fully responsible for the outcome that happened, in my opinion. ",FL_9,,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_driver|nonlike_robodrive|protest_robodrive|volunteer_robodrive|soc_media_robodrive|likeminded_robodrive|donate_robodrive,,,,,,
